source,destination,holding_time
7,3,90
7,4,5
7,3,5
0,4,91
7,3,22
0,4,2
7,4,53
0,3,34
7,4,81
7,3,2
7,4,26
7,4,11
7,4,23
0,3,36
0,4,15
0,4,15
0,3,28
7,4,13
7,4,51
7,4,67
0,4,10
7,3,16
7,4,78
7,4,2
0,4,4
7,4,2
7,4,74
7,4,63
7,4,25
7,4,4
7,4,16
0,4,12
7,3,8
0,4,4
0,4,4
0,3,2
0,4,5
0,3,7
0,4,12
7,3,24
7,3,38
0,4,7
7,3,12
0,3,3
0,3,10
7,3,19
0,4,11
7,3,41
7,4,4
7,3,6
7,3,50
0,3,29
0,4,7
7,4,28
7,4,44
7,3,31
0,4,44
7,4,2
7,3,3
7,3,41
7,3,40
7,3,2
7,3,38
0,4,34
7,4,3
7,4,35
0,3,24
7,3,33
0,3,32
7,3,21
7,4,30
0,3,3
7,3,22
7,4,5
7,4,5
7,3,13
7,4,24
0,4,23
0,3,22
7,4,21
7,4,20
7,3,2
7,3,18
7,3,17
7,3,16
7,4,13
0,3,14
7,4,13
0,3,7
7,3,11
0,3,7
7,4,9
0,4,8
0,3,7
0,3,6
0,4,5
7,4,4
7,4,3
7,3,2
7,4,1
