source,destination,holding_time
7,4,57
7,3,22
0,4,67
7,4,2
7,4,5
7,3,11
7,4,6
0,4,2
0,3,92
7,4,19
0,4,6
7,4,89
0,3,24
7,4,6
7,3,56
7,4,66
7,4,38
7,4,70
0,4,72
7,3,17
7,4,50
7,3,49
0,4,73
0,4,73
7,4,35
0,3,14
0,4,42
7,4,73
0,3,17
0,3,21
0,3,70
0,3,10
0,3,18
7,4,9
0,4,5
7,4,8
0,4,26
7,3,2
7,3,62
0,4,19
7,3,18
0,4,16
0,4,3
0,3,26
7,3,17
7,4,43
7,4,2
0,4,3
0,4,38
7,4,10
0,3,2
0,4,4
7,4,16
7,4,19
7,4,12
7,4,45
7,3,14
0,3,43
7,4,42
7,4,39
0,3,19
7,3,12
7,4,22
7,3,5
7,4,3
7,3,24
0,4,27
0,4,33
7,3,4
0,3,31
0,4,30
7,3,23
0,4,28
0,4,27
0,4,6
0,3,2
0,4,24
7,3,12
0,3,22
7,3,21
7,3,20
7,3,3
0,3,5
7,3,17
7,3,9
7,3,4
0,4,14
7,4,13
7,4,12
0,3,11
0,3,10
7,4,9
7,4,5
7,3,7
0,3,6
7,4,5
0,4,4
0,4,2
7,4,2
7,3,1
