source,destination,holding_time
7,3,2
7,4,3
0,4,3
0,3,3
7,4,2
7,4,5
7,4,12
7,3,8
7,3,9
7,3,56
7,4,80
7,4,2
7,3,40
0,4,3
7,4,2
0,4,2
7,3,2
7,3,7
7,4,2
0,3,13
0,3,29
0,3,38
7,3,3
0,4,3
7,4,76
7,4,3
7,3,4
0,3,2
0,4,8
0,3,19
7,4,3
0,4,42
0,3,2
7,3,18
0,4,3
7,4,3
0,4,2
7,4,4
0,4,5
7,3,2
7,4,2
0,3,2
0,3,4
0,4,5
7,4,6
0,3,21
0,4,4
7,4,2
7,4,11
7,3,2
0,3,2
0,4,2
0,4,2
0,3,47
0,3,2
0,3,5
0,3,15
7,3,12
0,4,28
0,3,4
7,4,40
0,3,4
0,3,3
0,4,4
7,3,2
7,3,2
0,3,5
7,4,33
0,3,2
0,4,2
0,4,8
0,4,15
0,4,2
0,4,2
7,4,9
7,3,2
0,4,3
0,3,17
7,3,13
0,3,2
7,4,4
7,3,2
7,3,5
0,3,10
0,4,8
7,4,5
0,4,2
7,3,5
0,4,9
0,3,2
7,3,2
7,4,5
7,3,2
0,4,2
0,3,6
0,4,2
7,4,2
0,3,2
0,3,2
0,4,1
