source,destination,holding_time
0,4,5
7,3,51
7,3,7
7,3,26
7,4,50
0,4,3
0,3,11
7,3,2
7,4,4
0,4,2
7,3,38
0,3,42
0,3,2
7,4,2
0,4,2
0,4,46
7,3,4
7,3,4
7,3,3
7,4,2
7,3,19
7,4,4
0,3,7
7,4,7
7,3,4
7,3,49
7,4,2
0,4,73
0,3,3
0,3,30
0,4,3
0,3,23
0,4,68
0,3,19
7,4,13
0,4,16
0,4,2
7,4,2
7,3,47
0,3,45
0,4,41
0,4,9
0,4,42
0,4,47
7,4,43
7,4,47
0,4,3
0,4,53
7,4,10
7,3,51
0,3,5
0,3,44
7,4,17
7,3,43
0,4,2
0,3,41
7,3,4
7,3,2
0,3,2
7,4,4
0,4,40
0,4,39
7,4,2
0,3,21
0,4,36
0,4,35
7,4,34
0,4,23
7,4,12
7,3,2
7,4,30
7,3,3
0,3,28
0,4,27
7,3,26
7,3,2
0,3,2
7,4,4
0,3,22
7,3,12
0,3,20
7,3,2
7,3,3
7,4,4
7,3,16
0,4,3
7,3,14
0,3,13
7,4,8
7,4,11
0,4,2
7,4,3
0,4,3
0,3,7
7,3,6
7,4,4
0,4,3
7,3,3
7,3,2
0,4,1
