source,destination,holding_time
7,3,3
0,4,4
0,4,9
0,4,32
7,3,3
7,3,2
7,3,2
0,3,5
7,4,2
7,3,72
0,3,12
7,3,57
7,4,3
7,4,13
7,3,28
0,3,2
0,4,4
7,3,17
7,3,2
7,3,4
0,4,4
7,4,22
7,4,2
0,3,3
7,4,3
7,3,2
7,4,5
7,3,6
0,3,15
7,4,2
7,4,13
7,4,4
7,4,2
7,4,2
7,3,2
0,3,2
0,3,3
0,3,2
0,3,7
0,4,43
0,3,4
0,3,2
7,3,3
0,3,2
7,4,17
0,4,2
7,4,2
7,3,4
0,4,2
0,3,2
7,3,3
0,4,40
7,3,9
0,4,12
0,4,2
7,4,2
0,3,25
0,4,2
7,4,3
7,4,2
0,3,4
0,3,10
0,3,2
0,4,5
7,3,4
0,3,2
0,3,5
0,4,2
0,4,2
0,3,31
7,4,2
0,4,2
0,3,2
0,4,5
7,4,6
7,3,9
0,3,3
7,3,3
0,3,2
0,3,2
0,3,2
7,4,2
7,4,2
7,4,4
7,3,2
7,4,2
7,3,14
0,4,2
0,3,3
0,3,2
7,3,3
7,4,9
7,4,2
0,4,2
7,4,2
7,4,5
7,4,4
0,3,3
0,3,2
0,3,1
