source,destination,holding_time
7,4,89
7,4,2
0,4,5
0,3,2
7,3,2
0,4,4
0,4,2
0,4,17
7,4,3
0,4,9
7,3,2
7,3,26
0,3,52
7,3,2
7,3,16
7,4,2
7,3,3
7,3,16
0,4,16
7,4,2
7,3,80
7,3,2
7,3,68
7,4,3
0,4,9
7,3,22
0,4,7
0,3,18
0,4,2
7,3,16
7,4,4
7,4,8
0,3,42
7,4,16
7,3,31
7,4,53
7,3,14
7,4,2
7,4,3
0,3,3
0,3,2
7,3,6
0,3,58
0,4,23
0,4,56
0,3,4
7,4,6
0,3,7
0,4,2
0,4,10
7,4,3
7,3,12
7,3,22
0,4,2
7,3,7
7,3,45
7,3,6
0,4,3
0,4,28
7,3,7
7,3,9
7,3,19
0,4,30
0,3,33
0,4,2
0,3,2
7,3,9
0,4,4
7,4,2
7,3,2
7,3,30
0,3,3
0,3,28
0,4,3
0,4,26
0,3,25
0,4,7
7,3,6
7,4,2
0,3,21
7,3,3
7,4,2
7,3,3
0,3,12
7,3,16
7,3,15
7,3,14
7,3,12
0,3,12
0,4,11
0,4,2
0,3,6
0,3,4
0,3,7
7,3,6
0,3,5
7,3,4
7,3,3
0,4,2
7,3,1
