source,destination,holding_time
7,3,2
0,4,16
7,4,11
0,4,6
0,3,81
7,4,2
7,3,31
0,3,56
7,3,10
7,4,73
7,3,2
0,3,41
0,4,2
7,4,2
0,3,16
7,4,11
0,3,2
7,3,44
7,3,2
7,3,40
7,3,30
0,4,7
0,3,10
7,3,24
0,3,4
0,3,2
0,4,3
0,3,2
0,3,4
0,4,53
7,3,9
7,3,4
0,4,27
0,4,21
0,4,66
0,3,5
7,4,4
7,4,9
7,3,2
7,4,4
0,3,3
0,3,3
0,4,9
0,4,3
0,4,2
7,4,7
7,4,23
7,4,2
7,4,52
0,4,11
0,4,37
7,4,2
0,4,48
7,4,4
7,4,5
7,4,2
7,3,3
0,3,42
7,4,8
7,4,17
0,4,7
7,4,6
0,3,2
7,3,16
7,3,36
0,3,4
0,3,2
7,4,2
0,3,7
7,4,30
7,4,30
0,4,7
0,3,4
7,4,17
7,3,26
7,4,25
0,4,24
0,4,23
7,3,22
7,4,21
0,3,3
7,4,17
0,4,18
7,4,2
0,3,2
0,4,7
7,4,14
7,3,13
7,4,3
0,4,3
0,3,3
7,4,9
0,4,8
7,4,3
7,4,6
7,3,5
7,3,3
0,3,3
7,3,2
0,3,1
