source,destination,holding_time
7,4,30
0,3,4
0,3,2
0,3,2
7,3,4
7,4,7
7,4,4
7,4,24
0,3,21
0,4,13
0,4,2
0,4,2
0,4,34
7,3,2
0,3,5
0,3,2
7,3,2
0,4,2
0,4,3
0,3,2
0,4,2
7,4,5
7,4,21
7,3,2
0,3,2
7,3,4
0,4,3
0,4,61
0,3,2
0,4,2
7,3,2
7,3,2
7,3,2
7,3,2
0,4,4
7,4,2
7,4,2
0,4,2
7,3,2
0,4,3
0,3,3
0,3,5
7,4,2
7,4,57
0,4,2
0,3,2
0,3,2
7,4,4
7,4,2
0,3,11
0,4,2
0,4,22
7,3,4
7,3,2
0,4,3
0,4,2
7,4,3
0,4,2
0,4,2
7,4,9
7,3,26
7,3,4
7,4,4
0,4,37
0,3,2
0,4,4
7,3,3
7,3,3
0,3,4
7,4,2
0,4,5
0,3,9
0,3,18
0,3,3
0,3,4
0,4,14
7,4,2
7,4,8
0,4,2
7,4,2
0,4,2
7,4,2
0,4,3
7,4,2
7,3,2
7,4,2
7,4,3
0,3,13
7,4,4
7,3,2
0,3,2
0,4,3
0,3,8
7,4,5
7,3,6
7,4,5
0,3,2
0,3,3
0,3,2
0,3,1
