source,destination,holding_time
0,4,4
7,3,46
7,4,5
7,3,6
0,3,9
7,4,3
7,3,6
0,3,3
0,3,5
0,3,3
0,3,2
0,4,5
0,3,28
0,3,4
7,4,4
7,3,20
0,4,4
7,4,2
7,4,2
7,4,3
7,3,2
0,4,4
7,4,7
0,4,2
0,4,3
7,4,6
0,3,2
0,3,2
7,4,3
7,3,2
7,3,2
0,4,40
7,4,2
7,3,7
0,3,2
7,4,12
7,3,44
0,4,20
7,4,6
7,4,2
0,3,2
7,3,2
7,3,2
0,4,2
7,4,3
7,4,22
0,3,2
7,4,2
0,3,2
7,3,3
0,3,3
0,4,3
7,4,9
7,3,2
7,3,2
0,3,2
0,3,2
7,4,2
7,3,7
0,4,2
7,4,14
0,3,7
7,4,2
0,3,6
7,4,2
7,4,6
0,3,2
7,4,2
7,3,2
0,3,5
0,4,6
7,3,12
7,3,2
7,3,3
7,4,8
7,4,7
0,3,9
0,4,2
7,4,4
7,3,2
0,4,2
0,3,2
0,3,2
0,3,2
7,3,15
7,4,3
0,3,2
0,4,3
0,3,12
7,3,6
0,4,10
0,4,3
0,4,8
7,3,2
7,4,2
0,4,5
0,3,4
7,4,3
0,4,2
7,4,1
