source,destination,holding_time
7,4,2
0,3,4
7,4,2
7,3,2
0,3,2
0,4,2
0,3,4
7,4,19
0,3,4
0,4,7
7,4,3
0,3,2
0,4,3
0,4,2
0,3,2
7,4,2
0,4,18
7,3,18
0,4,14
0,4,8
0,4,2
7,3,7
7,4,2
0,3,4
7,3,5
0,4,4
0,3,2
7,3,2
0,3,3
0,3,4
0,3,9
7,3,2
0,3,13
0,4,10
7,4,2
0,4,2
7,4,4
0,3,14
7,3,23
0,3,5
7,4,2
0,4,2
7,3,2
0,4,3
7,4,2
0,3,3
7,4,17
0,4,14
7,3,2
0,4,2
0,3,3
0,3,31
7,4,2
7,4,2
7,4,2
0,4,2
7,4,44
0,3,3
0,4,2
7,4,6
7,3,2
0,3,5
7,3,2
0,3,2
7,4,2
0,4,2
7,3,22
7,3,7
0,4,2
7,4,31
7,3,8
0,3,2
7,3,11
0,4,4
7,3,2
7,4,25
0,3,2
7,4,2
7,3,5
0,4,21
7,4,3
0,3,3
0,4,3
7,4,2
0,3,5
0,3,2
0,3,6
0,3,13
0,4,2
0,4,3
0,4,5
0,3,2
0,4,4
0,4,2
7,3,3
0,3,2
7,4,4
0,4,3
0,3,2
0,3,1
