source,destination,holding_time
0,4,3
0,3,4
7,3,17
7,3,8
7,4,5
7,3,13
0,3,3
0,3,45
7,4,2
7,3,3
7,3,12
7,3,30
0,3,30
0,3,2
7,3,2
0,4,12
7,3,84
7,4,21
0,3,11
0,4,15
7,3,6
7,4,2
0,4,19
0,3,4
0,4,2
0,3,62
0,4,59
7,3,27
0,4,13
0,4,3
7,3,63
7,3,9
0,4,21
7,4,60
0,4,2
7,3,52
0,3,2
0,4,3
0,4,62
7,4,5
0,3,3
0,3,22
0,4,2
0,3,8
0,4,2
0,3,6
7,3,5
7,3,2
7,4,4
7,3,2
0,3,23
7,4,5
0,3,48
0,4,2
7,3,9
0,4,16
7,3,2
0,3,8
0,4,7
0,3,5
0,3,40
0,4,3
7,3,7
0,3,10
0,4,16
7,3,35
0,3,34
7,3,33
0,3,3
7,3,31
7,4,30
0,4,4
7,4,3
0,3,8
7,4,3
7,4,2
7,3,2
7,3,23
0,3,4
7,3,21
7,3,20
0,4,7
7,3,12
7,3,17
0,3,5
7,3,15
0,4,12
7,3,7
0,3,12
7,3,6
7,4,2
0,4,9
0,4,8
7,3,2
0,3,6
7,3,2
0,3,2
0,4,3
0,3,2
0,3,1
