source,destination,holding_time
7,4,82
7,3,26
0,4,35
0,4,97
0,4,12
0,3,60
0,3,5
0,3,5
0,3,21
7,3,59
0,3,10
7,3,6
0,3,76
7,4,10
7,4,7
0,3,4
0,4,35
7,3,3
7,3,17
0,4,9
0,4,80
7,3,8
0,4,3
0,3,50
0,4,10
0,3,3
0,3,18
0,4,4
7,4,10
7,4,29
0,3,37
7,3,69
7,4,68
0,4,67
7,4,30
7,4,65
0,4,64
0,3,9
7,4,41
7,4,16
7,3,25
0,4,2
0,3,28
7,4,5
7,4,14
0,3,55
7,4,54
0,4,28
0,3,28
0,3,51
7,3,2
0,4,49
7,4,46
0,3,12
7,3,46
0,3,16
0,4,21
0,3,32
7,3,26
0,4,21
7,3,26
7,3,6
7,3,8
0,3,7
0,3,24
0,3,8
0,4,34
7,4,33
0,4,18
0,4,31
0,4,7
7,3,7
0,3,28
0,3,5
0,4,10
0,3,25
0,3,3
0,4,2
0,3,2
7,3,15
7,3,20
0,4,7
7,4,18
7,4,2
0,3,7
7,3,4
0,3,14
0,4,4
0,3,12
7,3,11
0,3,10
0,4,9
7,4,8
7,4,7
0,4,2
7,3,5
7,4,3
0,3,3
7,4,2
0,3,1
