source,destination,holding_time
0,3,38
0,3,2
0,3,9
7,4,7
0,3,62
0,3,53
7,4,24
7,4,50
7,4,32
7,3,12
7,3,90
7,4,15
7,3,24
0,4,2
0,3,21
0,3,68
7,4,30
0,3,21
7,4,59
7,4,39
7,4,63
0,3,5
0,3,2
7,3,61
0,3,11
0,3,34
0,3,6
0,4,13
0,3,14
0,4,50
0,4,46
7,3,69
7,3,68
0,3,67
0,4,22
0,3,2
7,3,8
0,4,2
7,4,22
0,3,58
7,3,37
0,4,25
0,4,58
0,3,9
0,4,56
0,3,15
0,3,54
0,4,3
0,4,10
0,3,25
7,4,50
7,4,15
0,4,2
0,4,16
0,4,45
7,3,8
7,4,44
7,4,6
7,4,12
0,3,35
0,4,40
7,4,39
0,3,10
0,3,8
7,3,36
0,4,16
0,3,2
7,3,9
0,4,24
0,3,10
7,4,12
0,3,4
7,4,28
0,4,27
7,4,4
0,3,15
0,4,24
7,3,8
0,3,13
0,4,5
0,3,20
7,3,3
0,3,3
7,3,17
7,3,5
0,4,15
7,4,3
0,4,13
7,3,12
7,4,11
7,4,6
7,3,9
7,3,8
0,3,7
0,3,3
7,4,5
0,3,4
0,4,3
0,4,2
7,4,1
