source,destination,holding_time
7,4,2
7,3,2
7,4,2
7,3,7
0,3,3
7,4,3
7,3,2
7,3,3
0,3,63
0,4,2
7,4,13
7,4,23
7,4,24
0,3,5
7,4,2
0,4,21
7,3,2
0,4,2
7,3,3
0,4,2
7,4,2
7,4,3
0,3,25
0,4,3
0,3,4
7,4,2
0,3,9
0,4,11
7,3,6
0,3,2
0,4,2
0,4,2
0,4,3
0,3,6
0,3,2
0,4,3
0,3,3
7,4,2
7,4,7
0,3,32
7,3,11
7,3,24
0,3,9
7,3,3
7,3,2
7,3,9
0,4,4
0,3,2
7,4,2
7,3,4
0,3,2
7,3,2
0,3,27
0,3,3
7,4,10
7,3,4
7,3,12
7,3,9
7,4,2
7,4,5
0,3,2
0,3,2
7,4,4
0,4,2
0,4,5
0,4,2
7,3,8
0,3,2
0,3,3
7,4,9
0,3,2
7,4,2
7,4,19
0,4,2
0,4,4
0,3,2
0,4,2
0,3,12
7,4,2
7,4,5
7,4,20
7,3,5
7,3,11
0,4,17
7,4,16
0,3,4
0,3,4
7,3,3
7,4,2
7,3,3
7,4,4
0,4,2
0,3,2
7,4,7
0,3,2
0,4,3
7,3,2
0,3,3
7,4,2
0,4,1
