source,destination,holding_time
7,4,9
7,3,5
0,3,6
7,4,20
0,4,7
7,3,51
0,3,62
7,4,4
7,3,84
0,4,15
7,4,2
7,3,6
0,3,55
0,4,60
0,3,54
7,4,2
0,3,3
0,4,56
0,3,6
0,4,2
7,4,14
7,3,6
0,4,66
7,4,77
0,3,14
7,4,4
0,4,74
7,3,2
7,4,51
7,3,52
7,4,14
7,3,34
0,4,39
7,3,50
7,3,13
0,3,31
7,3,64
0,4,8
0,3,62
0,3,25
0,3,59
7,3,59
7,3,4
7,4,2
7,3,3
7,4,39
0,4,52
7,4,2
7,4,4
0,4,32
7,3,14
0,4,49
7,3,16
0,4,47
0,3,23
0,4,6
7,4,2
7,3,25
0,3,36
0,3,6
7,4,25
0,4,15
7,3,38
7,3,16
7,3,36
0,4,13
7,3,8
7,3,33
0,3,32
7,4,31
7,4,9
0,4,29
0,3,28
7,3,5
7,4,26
0,4,4
7,3,24
7,4,8
7,4,3
7,3,16
7,3,20
7,3,19
7,4,18
0,4,17
0,4,6
7,3,14
7,3,14
7,3,13
0,4,3
7,4,11
7,3,10
0,4,8
0,4,2
0,4,7
7,4,6
0,3,5
0,4,4
0,4,3
7,4,2
7,4,1
