source,destination,holding_time
7,4,2
0,3,87
7,4,28
0,4,48
0,3,7
7,3,50
0,3,94
0,3,9
0,3,19
0,3,10
0,3,4
0,4,4
7,3,65
0,3,39
0,3,7
0,4,85
0,4,10
7,4,11
7,3,82
7,4,40
0,4,38
0,4,78
7,3,2
0,3,7
0,3,5
0,4,69
7,4,42
0,3,42
0,3,40
7,3,21
0,3,70
0,3,3
0,4,68
7,3,2
7,4,8
7,3,7
0,3,36
0,4,12
7,3,19
7,4,33
0,4,60
7,3,59
0,4,2
0,3,57
7,3,24
7,3,2
0,3,4
0,4,32
0,3,15
0,4,37
7,4,50
0,3,16
7,4,23
0,3,4
0,3,43
0,3,45
0,3,21
0,3,29
7,4,41
7,4,8
0,4,3
0,3,27
7,4,38
0,4,30
0,3,36
0,4,4
0,3,25
0,3,33
7,4,32
0,4,5
0,4,30
7,4,7
7,4,13
0,3,27
0,3,13
0,4,25
7,3,24
0,4,9
7,4,19
0,4,21
7,3,20
7,4,19
7,4,18
0,4,4
0,4,2
7,3,15
7,3,14
0,3,4
7,4,12
7,4,11
7,3,2
0,4,4
0,4,8
0,3,7
0,3,6
0,3,2
0,4,4
0,4,3
7,4,2
7,4,1
