source,destination,holding_time
0,3,49
7,4,13
0,4,3
7,3,21
7,4,6
7,3,95
0,4,3
0,4,79
7,4,5
7,3,18
7,4,49
0,4,34
0,4,14
0,4,85
7,4,10
0,3,41
0,3,57
7,3,83
7,4,64
0,3,15
7,4,25
7,4,79
7,3,16
0,4,2
0,3,18
7,3,74
7,4,16
7,4,2
0,3,15
0,3,71
7,3,38
0,3,3
0,4,40
7,4,19
7,3,18
0,3,14
7,3,64
7,4,63
7,4,62
0,4,24
0,4,42
0,4,59
7,3,6
0,3,3
0,3,54
7,3,51
7,4,8
7,4,25
0,3,2
7,4,7
7,3,18
7,3,30
0,3,48
7,4,47
0,3,11
7,3,21
7,3,19
7,4,43
0,4,42
0,4,24
0,4,40
7,4,39
0,4,38
0,4,29
7,4,3
0,4,11
7,4,34
0,4,6
7,3,7
7,3,31
0,3,30
0,4,22
0,3,6
7,4,6
7,3,26
7,4,25
0,3,11
7,4,12
7,3,7
0,4,21
7,4,20
7,3,19
7,4,18
0,3,8
0,4,16
7,4,3
0,3,2
0,4,13
0,3,9
0,4,11
0,3,10
7,4,9
7,3,8
0,3,7
7,3,6
7,4,5
7,3,4
0,3,3
7,4,2
7,3,1
