source,destination,holding_time
0,3,48
7,4,61
7,3,2
7,4,62
0,4,6
7,3,22
7,3,4
7,4,9
0,3,46
7,4,41
7,3,8
7,3,5
0,3,23
0,3,5
0,4,29
7,4,72
0,4,10
7,3,83
7,4,82
7,3,4
7,3,32
0,4,79
7,3,8
7,4,76
7,3,26
7,4,23
0,4,14
7,4,73
0,4,2
7,4,53
0,4,10
0,4,10
7,3,48
7,3,67
7,3,11
7,4,21
7,3,64
0,3,7
0,4,27
7,4,17
0,3,53
7,3,3
0,4,43
0,4,49
0,4,56
0,4,26
0,4,13
0,4,53
7,4,33
0,3,19
7,4,38
7,4,49
7,4,48
0,4,3
7,4,3
7,4,2
0,4,44
0,4,38
7,3,42
0,4,7
7,3,8
7,4,39
0,3,13
7,3,6
0,3,3
0,3,19
7,4,9
0,4,9
0,4,28
0,4,4
7,3,2
0,3,3
7,4,18
0,4,21
7,4,21
7,4,3
7,3,24
0,3,9
0,4,22
7,4,21
7,4,20
0,4,4
7,3,3
7,3,3
0,3,16
0,4,8
7,3,14
7,4,13
0,3,12
0,4,2
0,4,6
0,4,9
7,4,2
7,4,7
0,3,6
0,4,5
7,4,4
7,3,3
0,3,2
7,4,1
