source,destination,holding_time
0,3,37
0,3,11
0,3,4
7,3,28
0,4,28
7,3,2
7,4,64
7,4,2
7,3,41
0,4,12
0,4,11
0,4,3
0,4,14
0,3,3
0,3,7
7,3,85
0,4,2
7,4,48
0,3,10
7,4,4
7,3,2
7,4,61
7,4,4
7,3,7
0,3,41
7,4,3
0,4,2
7,3,32
0,3,9
7,3,2
0,4,5
7,3,11
7,3,3
7,4,6
7,4,23
0,4,65
0,4,34
0,3,15
0,3,14
7,3,3
0,3,2
0,3,59
7,3,9
7,3,34
7,4,23
0,3,2
7,3,2
0,4,53
7,3,10
0,3,40
0,4,2
0,3,17
0,4,29
7,4,39
7,4,4
7,3,7
0,4,10
0,3,5
0,3,2
7,3,2
7,3,6
7,4,25
0,3,6
7,3,3
7,3,27
7,3,2
7,4,5
0,3,7
7,4,2
7,3,3
0,3,3
7,4,8
7,3,12
7,4,27
0,4,4
0,3,3
7,4,2
0,4,2
0,3,2
7,4,20
0,3,4
7,4,2
7,4,3
0,3,5
0,4,9
7,4,15
0,4,3
0,3,2
0,4,2
7,3,11
7,4,4
0,4,5
7,3,8
0,4,2
7,3,2
7,3,5
0,3,4
0,4,3
0,4,2
7,4,1
