source,destination,holding_time
7,4,3
0,4,93
0,4,2
7,3,51
7,4,25
7,3,22
7,4,53
0,3,9
0,4,62
7,3,76
7,4,33
7,4,3
7,4,77
0,4,3
7,4,21
7,3,72
0,3,75
7,3,68
0,4,20
0,4,21
0,4,40
7,3,14
0,3,8
7,3,14
0,3,76
0,3,3
0,4,12
7,3,19
0,3,69
7,4,18
0,4,3
0,3,54
0,4,8
7,3,3
0,3,10
0,4,27
0,4,21
7,3,6
0,3,13
7,4,24
0,4,2
0,3,2
7,4,28
7,3,12
7,3,56
7,4,2
0,3,54
0,4,53
7,3,10
0,4,36
7,4,4
7,4,49
7,3,32
0,4,14
7,3,37
7,3,19
7,3,44
0,3,25
7,4,29
0,4,26
0,3,40
0,3,10
0,4,38
0,3,2
0,4,4
0,4,35
0,4,7
0,4,33
7,3,24
7,4,31
0,3,2
7,4,5
0,3,28
7,4,2
0,4,24
0,3,16
7,3,24
0,4,23
0,3,22
0,3,15
0,3,10
0,3,2
0,4,15
0,3,17
0,4,16
0,3,15
0,4,14
0,3,13
7,4,12
0,3,8
0,4,10
7,3,9
0,4,8
7,4,7
0,3,6
7,3,4
0,3,4
0,3,2
7,3,2
7,4,1
