source,destination,holding_time
7,4,2
0,3,5
0,3,8
0,3,2
7,4,4
7,4,61
0,4,2
0,4,8
0,3,2
7,4,30
0,4,4
0,3,2
0,3,2
0,4,38
0,4,17
0,4,65
0,4,6
7,3,2
7,3,2
7,4,38
0,4,2
7,3,2
7,4,8
7,3,46
0,4,21
0,4,2
0,4,2
0,4,22
7,3,32
7,3,3
7,4,8
0,3,21
0,3,5
7,4,2
0,4,18
0,3,47
7,3,20
0,4,63
7,4,13
0,3,3
7,4,2
0,4,8
0,4,2
0,4,6
7,3,28
0,3,33
7,3,30
7,4,4
7,4,8
7,3,45
0,4,12
7,4,5
7,3,10
0,4,3
0,4,9
7,3,3
0,4,4
7,3,42
0,4,42
0,3,38
0,4,40
0,3,2
0,4,3
7,3,3
0,3,28
0,4,5
7,4,9
7,3,13
7,4,32
7,4,31
7,3,2
0,3,7
0,4,20
0,4,23
0,3,26
7,3,2
7,4,24
7,4,9
0,4,3
0,4,16
7,4,2
0,3,2
0,4,5
0,4,4
7,3,16
7,4,15
7,3,14
7,3,13
0,3,4
0,4,11
0,4,3
7,4,3
7,3,3
0,4,2
0,3,6
7,4,2
0,3,2
7,3,3
0,3,2
0,4,1
