source,destination,holding_time
0,4,19
0,4,10
7,4,17
7,4,2
0,4,4
0,3,2
7,3,10
0,4,28
7,3,5
0,4,2
0,3,4
7,4,2
0,4,2
7,4,2
7,3,7
0,4,2
7,3,84
0,3,4
7,3,2
7,3,7
7,3,2
7,3,2
7,3,4
7,3,5
7,3,2
7,4,3
7,3,74
7,3,27
0,4,2
0,4,59
7,4,4
7,4,4
7,3,4
0,3,2
7,3,13
0,4,7
7,4,2
0,4,6
0,3,3
7,3,3
0,4,13
0,4,9
7,3,3
7,3,4
7,4,34
7,3,2
0,4,2
0,3,3
7,4,4
0,4,3
7,3,2
0,4,2
7,4,48
0,4,2
7,3,2
0,3,2
0,4,44
0,4,3
0,3,2
0,4,41
0,3,5
7,4,5
0,3,2
7,4,15
0,3,2
7,4,7
7,4,2
0,4,2
0,3,2
7,3,22
7,3,19
0,4,2
7,3,3
0,3,10
7,4,2
7,3,8
0,4,3
7,4,2
7,4,2
7,3,21
0,3,14
0,3,2
0,3,18
7,4,2
7,4,15
7,3,14
7,3,2
0,4,2
7,4,2
0,4,8
0,4,10
7,3,3
0,3,2
7,4,2
7,4,6
0,4,2
0,4,2
7,3,2
0,4,2
7,3,1
