source,destination,holding_time
7,3,5
0,4,9
0,4,2
0,4,10
0,4,3
0,3,2
0,4,2
0,3,58
7,4,3
0,4,3
0,4,2
7,3,9
0,4,2
0,3,22
0,3,7
7,3,2
7,4,3
0,3,34
7,3,2
0,3,4
7,4,2
0,3,4
7,4,2
7,4,2
0,3,5
0,3,3
7,3,7
7,4,2
7,3,3
7,3,2
7,3,2
0,4,2
0,3,2
0,4,3
7,3,15
7,3,4
7,3,3
7,4,2
0,4,3
7,4,4
7,3,3
7,4,2
7,4,2
0,4,2
0,4,7
0,4,2
7,3,3
7,4,2
0,4,6
0,3,13
0,3,2
7,4,2
7,4,18
7,3,2
0,3,46
0,3,17
0,3,2
0,3,2
7,4,24
0,3,32
0,4,13
0,3,31
0,3,2
0,4,2
7,4,2
7,4,3
0,3,3
0,4,2
7,3,2
0,3,2
0,3,30
7,3,4
0,4,28
0,4,7
0,4,4
0,4,21
0,3,2
0,3,5
0,3,22
0,3,2
0,3,5
0,3,7
7,3,4
7,4,7
0,4,15
7,4,6
0,4,2
7,4,13
7,3,2
0,3,3
7,4,7
7,3,3
7,4,2
0,4,4
7,3,2
7,4,2
7,4,2
0,4,2
0,3,2
7,4,1
