source,destination,holding_time
7,4,3
0,3,5
7,3,2
0,4,3
7,4,2
0,4,4
0,4,2
7,3,2
7,3,2
7,3,9
0,3,8
0,3,2
7,3,2
7,4,4
0,3,5
7,3,23
7,3,4
0,3,9
7,4,3
0,3,11
7,3,2
0,4,3
7,3,2
7,4,9
7,3,29
7,4,4
7,3,2
0,3,2
0,3,2
0,4,3
7,3,2
0,3,2
7,4,8
7,4,25
7,3,2
0,4,3
0,4,6
7,3,15
0,4,2
0,3,2
0,3,13
7,4,8
0,3,2
7,4,3
7,3,2
7,3,5
7,3,2
7,3,6
0,4,2
0,4,2
0,3,2
0,3,3
7,4,7
0,3,2
7,4,2
0,4,2
7,3,44
7,4,2
0,4,3
0,3,2
7,4,2
0,3,2
0,4,5
7,4,37
7,3,5
0,4,26
0,4,8
0,4,2
0,3,5
7,4,10
7,3,2
7,3,5
7,3,4
0,4,3
7,4,3
7,4,2
0,3,2
7,3,2
0,4,3
0,4,2
0,3,2
0,4,2
7,3,7
0,4,17
7,4,3
0,4,5
7,3,2
7,3,8
7,4,3
0,4,4
0,4,3
0,3,3
0,3,8
7,4,2
7,4,6
0,3,5
7,3,2
7,4,2
7,3,2
7,4,1
