source,destination,holding_time
7,3,16
7,4,2
0,4,10
7,4,38
7,3,77
0,4,29
0,4,12
0,4,35
7,4,40
7,3,2
7,3,13
0,4,15
0,4,14
0,3,8
0,4,6
0,3,16
0,4,9
0,4,49
7,3,2
7,3,24
7,3,4
0,4,3
7,4,64
0,3,27
7,3,9
0,3,53
0,3,7
0,4,37
0,4,20
7,4,3
0,3,2
0,4,2
0,3,35
7,4,10
7,4,14
0,4,65
0,3,20
7,4,3
0,3,16
7,4,4
0,3,24
7,3,2
0,4,22
0,3,30
7,3,23
0,4,8
7,4,2
7,4,2
0,4,18
0,3,22
0,4,50
0,4,16
7,4,35
0,3,3
7,4,2
0,3,2
0,3,44
0,3,8
0,4,42
0,4,12
0,4,3
7,3,12
0,4,10
7,3,37
7,4,3
0,4,13
7,3,3
0,3,9
0,3,24
7,4,3
0,4,30
7,4,29
7,3,28
7,3,27
0,4,26
7,4,25
7,3,24
7,4,4
7,4,22
0,4,21
0,3,2
0,3,19
0,3,2
7,3,9
0,3,16
7,3,3
0,3,14
0,4,13
0,4,3
0,4,5
7,3,10
0,3,9
7,4,8
7,3,4
0,4,6
7,4,2
0,4,4
0,4,3
0,4,2
0,3,1
