source,destination,holding_time
7,4,27
0,4,7
0,3,57
0,3,9
7,3,10
0,4,2
0,3,8
7,4,79
7,4,41
0,4,6
7,3,10
0,3,35
7,4,34
0,3,11
7,3,86
7,3,3
0,4,17
7,4,83
7,4,78
7,4,31
0,3,3
0,4,7
7,3,63
7,4,17
7,3,3
0,3,36
0,4,40
7,3,73
7,4,2
7,4,3
7,4,26
0,3,3
0,3,5
0,3,2
7,4,32
0,4,41
0,3,47
7,3,29
7,3,15
0,3,5
0,3,2
7,3,2
7,4,3
0,4,4
7,3,2
7,3,8
0,4,3
0,4,46
0,4,24
7,3,7
0,4,48
7,3,7
0,4,3
0,4,34
0,4,6
7,4,3
7,3,2
0,3,36
0,4,9
7,4,12
0,4,13
0,3,39
0,3,2
7,3,2
0,4,2
0,4,11
7,4,34
0,3,3
0,3,26
0,3,31
7,3,30
7,3,2
0,3,6
0,4,4
7,3,19
7,4,25
7,4,23
0,3,6
0,4,13
7,3,16
0,3,20
0,4,8
7,4,12
7,3,4
7,3,2
7,4,3
0,4,14
7,3,13
7,3,12
7,3,11
0,4,10
0,3,9
0,4,6
7,4,2
0,3,6
0,3,5
0,3,2
0,3,3
0,4,2
0,3,1
