source,destination,holding_time
0,4,44
0,4,3
7,4,23
7,4,7
7,4,10
0,3,27
7,3,22
7,4,5
0,3,8
7,3,7
7,4,5
0,4,22
7,3,2
0,4,87
0,4,5
0,3,78
0,3,7
0,3,3
0,4,38
7,4,35
0,3,53
7,4,15
7,3,78
7,3,14
0,4,39
7,3,71
0,4,24
7,3,73
0,4,5
0,4,71
0,4,2
0,3,57
0,4,9
0,3,6
0,3,14
0,3,36
0,3,2
0,4,21
0,4,2
0,4,61
7,4,10
0,3,59
7,3,58
0,3,11
7,4,56
0,4,55
7,4,26
0,3,12
0,3,52
7,4,5
0,4,6
0,3,47
0,4,48
0,3,47
7,4,46
7,4,14
7,3,7
0,4,16
0,3,4
7,4,41
7,4,40
0,3,39
7,3,38
0,4,28
0,3,36
0,4,18
7,3,34
0,3,2
7,4,13
7,4,31
0,3,30
7,3,13
7,3,10
7,3,8
7,3,5
0,4,25
7,4,9
7,3,23
7,3,18
7,4,9
7,3,20
7,3,12
0,4,6
7,3,17
7,4,3
7,4,6
0,4,14
0,3,6
7,3,3
0,3,11
7,4,5
0,4,9
7,3,5
0,3,7
0,3,6
0,4,5
0,4,4
0,4,3
7,3,2
7,4,1
