source,destination,holding_time
7,4,14
7,4,9
7,3,5
7,3,2
7,4,2
7,3,13
7,3,20
7,3,4
0,4,12
0,3,3
0,3,39
7,4,2
0,4,10
0,4,11
7,4,20
0,4,67
7,3,2
0,3,13
7,3,23
0,3,18
7,4,9
7,4,4
7,3,58
0,3,3
0,3,2
7,4,75
0,3,15
0,4,25
7,3,72
0,4,13
0,3,70
0,4,60
7,4,2
7,3,67
0,4,3
7,4,61
7,4,2
0,3,11
7,4,29
7,3,3
7,3,20
7,3,59
0,3,42
7,4,29
7,3,13
0,4,18
7,3,3
0,4,14
0,3,33
7,4,13
7,4,5
0,4,5
7,4,15
0,4,2
7,4,3
7,3,45
0,4,15
0,4,6
0,4,5
0,3,2
7,4,40
0,4,36
0,3,14
0,4,18
0,3,36
0,3,9
0,3,34
7,4,2
7,4,32
7,3,10
7,3,4
7,4,3
0,3,2
7,4,8
7,4,4
7,4,2
7,3,13
7,4,20
7,4,8
0,4,3
0,4,20
7,4,19
0,4,3
0,3,17
7,3,16
7,4,15
0,3,2
0,3,9
7,3,3
7,3,6
0,3,10
0,4,4
7,3,8
0,3,7
0,3,2
7,4,4
0,4,3
7,3,2
0,3,2
0,4,1
