source,destination,holding_time
0,3,48
0,4,24
0,3,60
0,3,5
7,3,14
7,3,21
0,3,6
0,3,68
7,3,8
7,3,91
7,3,33
0,4,2
0,4,22
7,4,2
0,3,60
7,3,53
7,4,5
7,3,66
7,4,7
0,3,2
7,4,3
0,3,76
7,4,2
0,4,3
7,4,2
0,4,7
0,3,24
0,4,2
0,3,72
7,3,8
7,4,5
7,4,9
0,3,39
7,3,45
7,4,31
0,4,51
7,3,23
7,4,2
0,4,4
0,4,5
7,3,43
7,3,24
0,3,20
0,4,3
0,3,3
7,3,2
0,4,5
7,3,53
0,3,9
0,3,38
7,3,19
0,4,28
7,3,3
0,3,47
0,4,14
7,3,45
0,3,27
0,3,43
0,4,5
0,3,4
0,4,32
7,4,39
7,3,38
7,3,37
0,3,36
7,3,18
0,3,3
0,4,12
0,4,2
7,4,31
0,3,4
7,3,29
0,4,2
7,3,8
7,3,26
7,4,6
0,4,2
7,4,23
7,4,2
0,3,13
0,3,8
0,3,18
7,4,18
0,3,17
0,4,2
7,3,4
7,3,14
0,4,2
0,4,2
7,4,11
0,3,10
7,3,2
0,4,3
0,4,3
0,3,6
7,4,5
0,4,4
7,3,3
0,4,2
0,4,1
