source,destination,holding_time
0,4,2
0,4,3
0,4,80
0,3,7
0,4,14
0,3,5
0,3,2
0,4,7
0,3,2
7,4,2
0,4,2
7,4,21
0,4,33
0,4,5
7,3,6
7,3,14
7,4,2
7,4,74
7,3,4
7,3,18
7,4,43
0,3,45
0,3,8
7,3,5
0,4,2
0,3,33
7,4,22
0,3,17
0,3,2
0,3,2
0,3,17
0,3,5
7,4,56
0,3,32
7,3,54
0,4,3
0,3,24
0,4,3
0,3,49
0,3,5
0,3,24
7,3,45
7,3,10
0,4,9
0,3,17
0,4,3
7,4,2
0,4,17
0,4,15
0,4,51
7,3,3
7,4,49
0,4,2
7,4,31
7,3,46
0,4,2
7,4,3
0,4,7
0,4,42
7,4,37
0,3,5
0,4,37
0,4,38
7,3,5
0,4,36
7,3,35
7,4,4
7,3,11
7,3,6
7,4,31
0,3,30
0,3,5
7,3,2
7,3,2
7,3,2
7,4,16
7,4,13
0,4,23
0,3,2
0,3,21
7,4,12
7,4,16
0,3,6
7,3,17
7,3,6
0,3,15
0,4,4
0,4,3
7,4,2
7,4,11
0,3,2
7,4,9
7,4,8
0,3,7
7,3,2
0,3,3
7,4,4
0,4,3
7,4,2
7,4,1
