source,destination,holding_time
0,3,2
7,3,3
0,3,74
0,4,57
0,3,36
0,4,3
0,4,37
7,4,13
0,3,2
7,3,3
7,3,2
0,3,5
7,4,71
7,3,34
7,4,5
7,4,4
0,4,82
0,4,8
0,3,49
7,3,3
0,4,18
7,3,4
0,4,6
7,4,5
7,4,4
7,4,3
7,3,9
0,3,6
0,3,2
7,4,2
0,4,3
7,4,11
7,4,6
0,3,54
0,3,14
0,3,3
7,3,56
0,3,2
7,4,9
7,4,12
7,4,7
7,3,2
0,4,2
0,3,2
7,4,12
7,3,2
0,3,54
7,4,47
0,3,31
0,3,51
7,4,3
7,4,2
7,3,48
0,4,4
0,4,21
7,3,41
0,4,2
0,4,8
7,3,42
0,3,2
0,3,21
7,3,26
0,3,4
0,3,37
7,4,2
7,3,35
7,3,2
7,4,33
7,3,17
7,3,27
7,4,3
7,4,7
0,3,2
7,4,6
7,3,3
7,3,3
0,4,11
7,4,23
0,4,6
7,3,10
7,3,4
7,4,19
0,4,18
0,3,17
0,4,3
0,4,4
0,4,2
7,4,2
7,4,2
7,4,3
0,3,10
0,4,9
7,4,2
0,3,7
7,4,6
7,3,4
7,4,4
0,4,3
0,3,2
0,4,1
