source,destination,holding_time
7,4,4
7,3,95
7,4,5
0,3,2
0,4,46
7,4,8
7,4,3
7,4,55
7,4,5
7,3,4
7,4,39
7,3,30
7,4,53
7,3,2
7,4,86
7,3,4
0,3,5
7,4,36
0,4,76
7,4,67
7,4,5
7,4,60
0,4,10
7,4,3
7,3,4
7,3,4
0,4,28
7,4,5
0,4,72
7,4,71
0,4,8
0,3,9
0,3,9
7,4,67
0,4,31
7,3,11
0,4,64
7,3,63
0,4,17
7,3,11
0,4,11
7,3,59
0,4,38
7,4,23
0,4,4
0,4,55
0,3,54
7,4,53
0,3,7
0,3,2
0,4,7
7,4,3
7,4,41
7,3,17
7,3,8
0,4,11
7,4,33
0,3,43
7,4,2
0,3,19
0,3,15
7,3,11
0,4,38
7,4,7
0,3,18
7,3,3
0,3,27
0,4,18
7,4,9
0,3,2
7,3,2
7,4,3
7,4,5
7,3,27
0,4,26
7,4,13
0,4,2
7,4,23
0,4,19
0,3,21
7,4,20
7,3,7
7,3,17
0,3,17
0,4,16
0,4,15
7,4,3
7,4,6
7,3,12
7,4,2
0,4,3
0,3,6
7,4,8
0,3,7
0,4,6
0,4,5
0,4,2
7,4,3
7,3,2
7,4,1
