source,destination,holding_time
0,3,26
0,3,63
0,3,3
0,3,9
0,4,8
0,3,49
0,4,82
0,3,10
7,3,36
0,3,22
0,4,50
7,3,4
0,4,3
7,3,36
0,3,18
7,4,2
0,3,2
7,3,68
7,4,3
7,4,29
0,4,3
7,4,53
7,4,61
7,4,2
0,3,12
0,3,25
7,3,72
7,4,21
7,3,2
0,4,5
7,3,49
7,4,40
7,3,36
7,4,50
0,3,19
0,4,65
7,4,4
0,4,14
7,3,62
0,4,30
0,3,60
7,4,59
0,4,23
0,4,28
0,4,14
7,3,5
7,4,48
0,4,2
7,3,36
7,4,3
0,3,6
0,3,49
0,3,3
0,3,47
0,3,46
0,3,6
0,3,5
7,3,43
0,3,3
0,3,2
7,3,40
7,4,6
7,3,6
0,3,2
7,3,36
0,3,22
7,3,4
0,4,5
0,3,7
7,4,4
7,4,30
7,3,2
7,3,28
0,4,27
7,3,18
7,3,5
0,4,3
7,3,2
0,4,2
7,3,21
7,4,3
0,4,19
7,4,2
0,3,5
7,3,16
7,4,15
7,4,14
7,3,13
0,4,12
7,4,5
7,3,10
0,4,3
7,3,2
7,4,7
7,4,6
0,4,5
7,3,4
7,3,2
7,3,2
0,4,1
