source,destination,holding_time
0,4,2
7,4,2
7,3,2
0,3,54
7,4,2
0,3,2
7,4,2
0,4,4
0,3,30
7,3,2
7,4,2
0,4,5
7,3,81
0,4,2
0,3,2
7,4,4
0,4,47
7,3,2
0,4,82
7,3,4
0,3,63
7,3,2
0,4,18
0,4,2
7,4,2
7,3,2
0,4,3
7,4,3
0,3,2
0,4,9
7,4,2
0,3,48
0,4,4
7,3,4
7,3,3
0,3,4
0,3,2
7,3,2
0,3,2
0,3,61
7,3,2
0,3,2
7,3,2
0,4,6
0,3,2
7,3,3
0,4,2
0,4,2
7,3,2
0,4,20
7,4,2
7,4,2
0,4,3
7,3,2
0,4,24
7,3,2
0,3,2
0,3,6
7,4,3
7,4,3
7,4,3
7,4,2
0,3,7
7,3,7
7,3,4
7,4,2
7,4,2
0,3,2
0,3,2
7,4,3
0,4,2
0,4,2
0,4,3
0,4,8
7,4,5
7,3,4
0,4,5
0,3,15
7,3,22
0,4,4
0,4,4
0,3,2
7,3,2
7,3,2
0,4,2
0,3,2
0,3,2
0,3,3
7,3,2
7,4,2
0,4,2
7,3,2
7,4,3
0,3,7
7,3,5
7,4,5
7,3,4
0,3,2
0,4,2
0,3,1
