source,destination,holding_time
7,4,2
0,3,7
0,3,2
0,3,2
7,4,4
0,3,4
7,3,2
7,4,2
0,4,5
7,3,6
7,4,4
7,3,8
7,3,9
0,4,3
7,4,3
0,3,7
7,3,39
0,3,3
7,4,4
0,3,7
7,4,42
0,3,4
0,4,13
0,4,2
0,4,2
7,4,2
7,3,4
0,3,2
0,3,2
0,4,71
7,4,29
0,3,9
7,3,9
0,4,2
0,3,31
0,4,2
7,4,2
7,3,2
7,3,11
0,3,11
7,4,2
7,3,2
0,4,3
0,4,2
0,4,2
0,3,4
0,4,4
7,4,4
0,4,2
0,3,2
7,3,19
7,3,2
7,3,2
7,3,2
7,4,2
7,4,2
7,4,3
0,3,7
7,4,3
7,4,41
7,4,3
0,3,2
7,4,9
7,3,2
0,4,22
0,3,2
7,3,2
0,4,13
7,4,2
7,4,2
7,4,2
7,3,2
7,3,2
0,3,27
0,3,5
0,3,7
0,3,2
7,4,2
7,4,8
7,3,2
0,3,18
7,3,4
7,3,4
7,3,17
0,4,2
0,4,2
0,3,2
7,3,5
0,4,7
7,3,9
7,3,3
7,3,4
7,4,8
0,3,3
0,4,2
0,3,2
0,3,2
7,4,3
7,4,2
7,3,1
