source,destination,holding_time
0,3,2
0,4,7
7,3,4
0,3,9
0,4,2
7,4,2
0,3,2
0,3,2
7,4,2
0,3,16
0,3,2
7,3,2
0,4,9
0,4,2
0,3,8
0,3,3
7,3,2
0,3,7
7,3,2
7,3,2
0,4,3
0,3,2
0,4,4
7,4,3
7,4,2
0,3,32
0,3,2
7,4,5
0,4,3
7,4,2
0,4,3
7,3,2
7,4,4
7,3,2
0,3,28
0,3,2
7,3,3
7,3,6
0,3,11
7,3,61
0,3,2
7,3,59
7,4,3
7,4,4
0,4,44
7,4,2
7,4,16
0,3,4
7,3,5
7,4,7
0,4,2
0,3,3
0,3,2
7,4,19
7,3,2
0,3,15
0,3,7
7,4,2
0,3,3
0,3,2
7,4,12
7,3,26
0,3,11
7,4,37
0,3,3
0,3,4
7,3,2
0,3,19
7,4,3
0,4,2
0,3,7
0,3,3
7,3,2
0,3,3
0,4,3
7,3,4
7,4,13
0,3,6
7,3,4
0,3,7
7,3,4
7,4,3
7,4,2
7,4,5
0,3,7
7,3,2
0,3,2
0,3,2
0,3,2
0,4,2
7,4,4
0,3,9
0,3,2
7,3,3
7,4,6
7,4,5
0,4,4
7,4,2
7,4,2
0,4,1
