source,destination,holding_time
0,3,36
7,3,2
0,4,4
7,4,5
7,4,4
7,4,10
7,4,6
0,3,5
0,4,27
7,3,68
0,4,22
7,4,2
0,3,51
7,3,20
0,3,35
0,4,8
7,3,19
0,4,9
0,3,15
0,3,2
7,4,5
7,4,27
7,4,13
7,4,15
0,4,6
0,4,7
0,4,2
0,3,65
0,3,25
0,3,18
0,3,17
7,3,62
7,3,7
7,4,67
0,3,49
7,3,64
0,4,5
7,3,17
0,3,47
7,4,24
7,3,42
0,3,2
0,4,2
7,4,7
0,4,3
7,4,8
7,4,7
7,4,2
7,3,45
0,4,26
0,4,50
7,4,49
0,4,2
0,4,3
7,3,22
7,4,27
0,4,25
0,4,43
0,3,29
7,3,41
0,4,40
7,4,39
7,4,18
7,3,37
7,3,4
7,3,35
0,3,11
7,3,33
0,4,5
0,3,5
7,4,30
7,4,29
0,4,17
0,3,21
0,3,9
7,3,4
7,4,24
0,3,7
7,4,2
0,4,6
7,4,20
7,3,3
7,3,18
7,3,17
0,3,16
0,4,15
7,4,13
7,4,13
7,4,2
7,4,5
0,4,10
0,4,9
7,3,8
7,4,7
0,3,6
7,3,5
7,3,4
7,4,3
0,4,2
7,3,1
