source,destination,holding_time
0,3,2
0,3,2
7,3,2
0,4,2
0,4,90
7,4,2
7,4,2
0,3,2
7,4,7
7,3,4
7,3,3
0,4,3
7,4,69
0,3,8
7,3,2
7,3,15
0,3,2
0,3,18
7,3,6
0,4,2
0,4,11
7,4,28
7,4,15
0,3,2
0,4,2
7,3,2
7,4,3
0,3,11
7,4,36
7,4,14
0,4,4
7,3,12
7,3,4
7,4,3
0,3,7
7,3,52
7,3,2
0,3,63
7,3,9
0,3,2
7,4,2
0,4,37
0,4,4
7,3,8
0,3,32
7,3,2
0,3,3
7,4,2
7,3,19
0,4,7
0,4,2
0,4,13
0,4,2
7,4,47
0,3,5
0,3,4
7,3,32
0,3,3
7,4,13
0,3,2
0,4,2
7,3,7
7,3,3
7,4,3
0,4,3
7,4,2
0,4,3
0,3,4
0,3,7
0,4,2
7,3,2
0,3,2
7,4,2
0,4,3
0,3,2
0,4,2
0,4,3
7,3,9
0,3,3
7,4,3
7,4,2
0,4,2
0,4,2
7,4,17
7,4,2
7,3,2
7,4,10
0,4,4
7,3,2
0,4,2
0,4,2
7,4,2
7,4,8
7,3,7
0,3,2
0,4,3
7,3,4
0,4,2
7,4,2
7,3,1
