source,destination,holding_time
7,3,2
7,4,94
0,4,64
0,4,4
7,4,43
7,3,86
7,4,2
0,4,46
0,4,51
0,3,5
0,4,3
0,4,3
0,3,65
0,3,46
0,4,5
0,4,8
0,4,42
0,3,11
7,3,40
0,4,64
0,4,16
7,4,66
0,3,2
0,4,63
7,3,24
0,4,42
0,4,16
7,3,33
7,4,41
0,3,2
7,3,8
7,4,2
7,4,65
7,3,14
7,4,55
7,4,42
7,4,5
7,4,21
7,3,22
0,3,10
7,3,60
7,4,18
0,4,56
0,4,22
0,3,17
0,3,31
0,4,2
7,3,18
7,3,24
0,4,51
7,3,8
7,4,12
7,3,31
0,4,2
7,3,46
0,3,44
7,4,3
0,3,2
7,4,20
0,4,16
0,4,24
7,3,4
0,4,11
0,3,16
7,3,36
7,3,4
0,3,34
7,4,33
0,3,32
7,4,31
7,4,17
0,4,2
7,3,20
0,4,2
7,4,26
7,4,4
7,3,5
7,4,3
0,3,22
0,4,21
7,4,20
7,3,10
7,3,18
7,3,17
7,4,16
0,4,3
7,4,14
0,3,13
0,3,12
7,3,5
0,4,10
7,3,3
0,4,8
7,3,7
7,3,6
7,3,5
7,3,4
7,3,3
0,3,2
0,3,1
