source,destination,holding_time
7,4,11
0,3,8
7,3,2
0,3,18
0,3,23
7,4,8
7,4,2
0,4,37
0,3,15
7,4,9
0,3,2
0,3,18
7,3,18
0,3,2
0,4,2
7,3,60
0,3,82
7,3,3
0,3,10
7,4,49
7,4,18
0,4,19
7,4,33
0,3,2
7,3,36
7,4,4
0,4,2
0,3,6
7,3,39
7,3,3
7,3,6
7,4,11
7,3,4
0,3,32
7,4,2
7,3,17
7,4,3
0,4,2
7,4,47
0,3,7
0,3,3
0,3,9
0,3,58
0,3,57
0,4,2
7,3,4
7,4,3
0,4,19
7,3,33
0,4,6
7,4,11
7,4,2
7,3,6
7,3,3
0,3,23
0,3,44
7,3,5
7,4,21
0,3,23
0,4,2
7,3,3
7,3,39
0,3,10
7,3,20
0,4,19
0,4,35
7,3,3
7,4,33
0,4,17
7,4,4
0,4,2
0,3,4
0,4,28
0,4,27
7,4,2
0,3,4
0,4,2
0,3,23
0,3,2
7,3,2
0,3,3
7,4,3
7,4,6
7,4,4
0,4,14
7,3,3
0,4,14
7,4,3
7,4,5
7,3,7
7,3,2
7,3,9
0,4,4
0,4,7
0,4,3
0,3,5
0,3,2
0,3,3
0,4,2
7,3,1
