source,destination,holding_time
7,4,26
7,3,11
7,3,20
7,3,55
7,4,15
7,4,9
0,4,42
7,3,63
0,3,41
7,4,69
7,3,3
7,4,9
7,3,50
7,4,3
7,4,3
7,3,56
7,4,6
0,3,78
7,3,27
7,3,42
7,4,48
0,3,2
0,3,16
7,4,5
0,3,12
7,3,52
0,3,11
0,4,8
7,4,4
0,4,71
0,4,18
7,4,4
0,4,13
7,3,19
7,3,61
7,4,2
0,4,5
0,3,11
7,4,34
7,3,2
0,4,4
0,4,19
0,3,16
7,4,42
7,4,11
7,4,55
0,3,4
7,3,2
7,4,5
0,4,51
7,4,23
0,4,40
0,3,13
0,3,26
0,3,8
0,3,20
0,4,2
7,4,43
7,3,4
0,4,35
0,3,40
0,4,5
7,3,28
0,3,7
0,4,2
0,4,10
0,4,34
7,4,10
0,3,32
0,3,31
7,3,30
0,3,4
7,3,28
0,4,20
0,3,26
7,4,25
7,4,13
0,3,23
7,3,15
0,4,21
0,4,20
0,3,19
0,4,18
0,3,17
0,3,7
0,4,15
7,3,14
7,3,2
0,4,12
0,3,3
7,4,3
7,4,9
0,3,8
7,4,5
7,4,6
0,4,5
7,3,4
0,4,3
0,3,2
7,4,1
