source,destination,holding_time
0,4,3
7,3,2
0,3,11
7,3,7
7,4,4
7,3,2
0,4,3
0,4,2
0,4,3
0,3,76
0,4,21
7,4,3
0,3,2
7,3,3
7,4,4
7,4,2
0,3,4
0,3,2
0,4,29
0,3,12
7,3,2
7,4,9
7,3,19
0,4,10
0,3,2
0,4,5
7,3,15
0,3,2
0,3,17
0,3,23
0,4,15
0,4,57
7,4,2
7,4,4
7,3,2
7,3,2
0,3,4
0,4,2
0,3,19
7,4,15
7,4,3
7,3,3
7,4,2
7,3,11
0,3,4
0,3,19
7,3,10
0,4,4
7,3,3
0,4,5
7,4,2
0,4,3
0,3,3
7,3,2
0,4,2
0,4,2
0,3,2
0,4,11
0,3,2
7,3,4
7,3,3
7,3,5
0,4,2
0,3,2
7,3,2
7,4,6
0,3,2
0,3,2
7,4,3
0,4,2
7,3,3
7,4,2
7,3,8
7,3,3
0,3,2
0,4,2
0,4,24
0,4,22
7,4,2
0,4,7
0,4,2
7,4,2
0,3,7
7,3,2
7,4,2
7,3,3
0,3,4
7,4,2
0,4,12
7,3,11
7,4,2
7,3,2
0,3,8
0,3,6
0,4,4
0,4,2
0,4,2
0,3,2
0,4,2
7,3,1
