source,destination,holding_time
0,3,49
0,3,18
0,3,10
7,3,2
7,3,88
7,3,14
7,4,23
7,4,15
0,3,53
7,3,40
0,4,19
7,3,33
7,4,50
7,4,5
0,3,18
0,4,7
7,3,58
0,3,3
0,4,82
0,3,12
0,3,15
0,4,5
7,4,2
7,3,2
7,3,5
7,3,75
7,3,6
7,3,19
7,4,2
0,4,9
7,3,9
7,3,69
7,4,68
7,3,2
0,4,43
7,4,23
0,4,7
7,3,12
0,3,62
7,4,3
7,3,26
0,3,2
0,4,58
0,3,24
7,4,3
0,3,40
7,3,10
7,4,7
0,4,52
0,3,43
0,4,50
7,4,4
0,3,3
7,4,10
7,3,3
0,4,45
0,4,6
0,3,16
0,4,2
7,4,6
0,4,16
0,4,4
7,3,11
0,4,23
0,4,19
0,4,11
7,3,34
7,4,33
0,4,32
0,4,31
7,3,30
7,3,2
0,4,5
7,3,27
7,4,26
0,3,2
7,4,24
7,4,3
0,4,22
7,4,21
0,3,17
0,3,19
7,3,18
7,3,3
7,3,16
7,3,15
0,4,2
7,4,3
7,4,12
0,4,11
7,4,9
7,4,9
7,4,3
0,4,7
0,4,6
7,3,5
0,4,4
7,3,3
7,4,2
7,3,1
