source,destination,holding_time
0,3,6
0,3,52
7,3,25
0,3,4
0,4,10
7,4,7
7,3,5
7,4,5
7,3,10
0,3,22
7,4,18
0,3,63
0,4,88
0,4,53
7,4,21
0,3,18
0,4,4
0,3,72
7,4,9
7,3,8
7,4,27
0,3,32
0,3,4
0,4,4
0,3,2
7,3,4
7,3,74
0,3,36
0,4,44
7,4,8
0,4,45
7,3,13
0,4,68
7,4,67
0,4,22
0,3,45
0,3,31
0,4,63
7,3,3
7,3,61
7,4,60
0,3,6
0,4,37
0,4,2
7,3,7
7,4,5
7,4,54
7,3,4
7,4,2
0,4,51
7,3,26
7,4,18
7,3,48
0,4,47
7,3,46
7,3,4
0,3,33
7,4,24
7,4,33
7,3,5
0,4,10
7,4,39
0,4,24
0,3,34
0,4,36
0,3,35
0,4,34
7,3,18
0,4,32
7,4,31
7,4,2
7,3,6
7,4,11
0,4,3
7,4,26
7,4,4
0,4,2
0,4,23
0,3,3
0,3,4
0,3,20
7,4,19
0,4,18
7,4,5
7,4,16
0,3,9
0,3,14
0,3,13
0,4,12
0,4,11
7,4,10
7,4,7
7,4,8
0,3,6
0,3,6
0,4,5
0,4,4
0,3,2
0,3,2
7,4,1
