source,destination,holding_time
7,3,6
0,3,75
7,3,17
7,3,2
0,4,21
0,3,2
7,4,16
0,4,55
0,4,6
7,3,4
0,3,2
0,4,2
0,3,2
7,4,4
0,3,27
7,4,17
0,3,4
7,4,2
0,4,20
7,4,20
0,4,44
7,3,14
0,4,46
7,4,60
7,3,28
0,3,18
7,3,42
7,4,2
0,3,26
0,4,71
0,4,2
0,3,2
0,3,3
0,4,15
0,4,11
7,4,9
7,3,3
7,3,14
0,3,3
0,4,5
0,3,5
7,4,15
0,3,3
7,4,2
0,3,2
7,4,8
7,3,3
7,4,5
7,4,23
0,4,51
0,4,13
7,4,49
0,3,19
0,4,10
0,4,3
0,3,4
0,3,44
7,3,2
0,3,20
0,3,3
0,3,2
0,4,8
7,3,38
0,4,2
7,4,8
0,3,27
0,4,3
7,3,32
0,3,32
0,3,14
0,3,7
0,4,29
7,4,28
7,4,16
0,4,16
0,3,3
7,4,24
7,3,9
7,4,16
7,4,7
0,4,8
7,3,3
0,4,18
7,3,6
7,4,15
0,3,2
7,3,8
7,3,13
7,4,6
7,3,3
7,4,2
0,3,2
0,3,8
7,3,7
0,3,6
0,3,5
7,4,2
7,4,3
7,4,2
0,3,1
