source,destination,holding_time
0,3,25
0,3,2
7,4,4
7,4,35
0,3,26
0,4,9
0,3,2
7,3,39
7,4,14
7,3,2
7,4,18
7,4,24
0,4,44
0,3,85
7,4,86
7,4,17
7,3,84
7,3,2
7,3,10
7,4,8
7,4,11
0,4,24
0,3,6
0,3,42
7,4,47
0,3,27
7,3,72
0,4,14
7,3,37
0,4,68
0,4,2
7,3,62
0,4,11
0,3,14
0,4,10
7,3,65
7,3,3
0,3,10
7,4,62
7,4,37
0,4,28
0,3,10
0,4,23
0,3,28
7,3,51
7,3,55
7,3,15
0,4,14
7,3,13
7,3,5
0,3,19
0,4,6
0,3,27
7,3,6
0,3,46
7,3,19
7,4,2
7,4,43
0,3,35
0,3,12
0,3,9
7,4,2
7,4,8
7,3,3
0,4,2
0,3,6
7,3,20
0,4,33
7,3,4
0,3,31
7,3,2
0,3,14
0,3,10
7,3,13
7,3,12
7,4,25
0,4,24
7,3,23
0,4,9
7,3,21
0,4,20
7,4,19
7,4,14
7,4,10
0,3,7
0,3,15
0,3,8
0,4,13
0,3,12
0,4,11
7,3,2
7,3,9
7,4,8
7,4,7
7,4,3
0,4,5
7,4,4
7,3,2
0,3,2
0,4,1
