source,destination,holding_time
0,3,24
7,4,18
0,3,66
0,4,94
0,3,29
7,3,11
7,4,23
0,3,25
7,4,78
0,3,18
7,4,3
7,3,69
0,3,28
0,4,2
7,4,5
7,3,27
0,4,7
0,4,9
7,4,20
7,3,46
7,4,2
7,4,3
0,4,4
0,3,8
0,4,5
7,3,75
7,4,7
7,4,2
0,3,72
0,3,32
0,4,39
7,3,69
0,4,68
0,4,28
7,3,4
7,3,65
7,3,27
7,4,2
7,4,13
0,3,2
7,3,9
0,4,9
0,4,12
7,3,46
7,4,2
7,3,29
7,4,3
0,4,3
7,4,15
7,4,20
7,4,16
7,4,49
7,3,3
7,4,47
7,4,28
7,4,43
0,4,5
0,3,12
7,3,2
0,4,7
0,3,40
7,4,9
7,3,13
7,4,36
0,4,36
0,4,20
7,3,2
7,3,2
0,3,2
0,4,2
7,3,8
0,4,29
0,3,3
0,4,2
7,3,26
0,3,25
0,3,24
0,4,23
0,4,22
0,3,5
0,4,18
0,4,7
7,4,18
0,3,14
7,4,4
0,4,6
7,4,14
0,3,4
7,4,12
0,3,11
0,4,5
0,4,6
0,4,8
0,4,7
0,4,6
0,3,5
7,4,4
7,4,3
7,4,2
0,3,1
