source,destination,holding_time
0,3,2
0,4,5
0,3,2
0,4,2
7,3,23
7,4,64
0,3,29
0,4,3
0,4,3
0,3,7
7,4,3
0,4,4
7,3,30
7,4,22
7,3,12
0,3,3
7,3,3
0,3,2
0,3,6
0,4,2
7,4,2
0,4,2
0,4,2
7,3,2
7,4,2
7,4,3
0,3,3
7,3,73
0,3,2
7,4,2
7,4,19
0,3,2
0,4,11
7,4,2
0,3,4
0,3,3
7,3,2
0,4,4
7,4,9
0,4,4
7,4,2
0,4,2
7,3,3
7,4,2
7,3,4
7,4,13
0,3,10
7,4,2
7,3,2
0,4,2
0,3,4
0,3,6
7,4,2
7,4,2
0,4,3
7,4,2
0,3,2
7,3,11
0,4,2
7,3,3
7,4,4
0,4,20
7,4,6
7,4,2
7,4,2
7,4,11
0,4,34
7,3,4
7,3,3
7,4,4
0,3,2
7,3,3
0,4,2
7,3,5
7,4,6
0,3,2
0,3,2
0,4,2
0,3,14
7,4,2
7,4,4
0,4,10
0,3,2
0,3,2
0,3,16
0,3,2
0,3,14
0,4,3
0,4,3
0,4,2
7,4,3
0,3,2
7,3,2
7,3,3
7,3,6
0,3,3
0,3,2
7,3,3
7,4,2
7,4,1
