source,destination,holding_time
0,3,10
7,3,2
7,4,2
7,4,17
7,3,15
7,4,66
0,4,6
0,4,88
0,4,12
7,3,46
0,3,28
0,3,20
0,3,88
7,4,28
7,3,5
7,3,5
7,3,24
7,4,3
0,4,26
0,3,54
7,4,5
7,3,79
0,4,5
7,4,2
0,4,42
0,4,53
7,4,4
0,4,6
7,3,2
0,3,58
0,3,5
7,3,38
0,3,2
0,4,4
7,3,66
7,4,14
0,4,25
0,3,3
7,4,3
7,3,12
7,3,14
7,3,46
7,4,58
7,4,4
0,3,40
0,4,5
0,4,12
7,4,18
0,4,3
7,3,42
0,3,2
7,3,6
0,4,21
0,4,2
0,3,5
7,3,6
7,4,4
7,3,43
0,3,42
7,4,17
0,3,4
7,3,2
7,4,38
7,3,6
7,3,36
0,4,6
0,3,26
0,4,2
7,4,32
7,4,9
0,4,30
0,4,3
0,4,4
7,3,18
0,4,8
0,3,6
0,4,6
0,3,22
0,4,2
0,4,2
7,4,2
7,4,19
0,3,2
7,3,10
0,3,2
0,4,15
7,4,3
7,4,13
0,3,10
7,3,6
0,3,10
7,4,4
0,4,8
0,3,7
7,3,6
7,4,5
7,4,4
7,4,2
0,3,2
0,3,1
