source,destination,holding_time
0,4,2
0,4,2
7,3,21
7,3,80
7,4,2
7,4,4
7,3,2
7,4,10
0,3,3
0,3,2
0,3,69
0,3,11
0,4,3
0,4,66
7,3,2
7,4,9
0,3,2
0,3,13
7,4,21
7,3,31
7,4,2
0,3,2
0,3,3
0,3,6
7,4,2
0,4,3
0,4,2
7,4,2
0,4,2
0,3,5
0,3,4
7,4,6
7,4,2
0,4,4
7,4,66
7,4,3
0,4,4
0,3,12
7,3,2
0,3,2
7,3,60
7,4,3
0,4,48
0,4,5
0,3,22
0,4,8
0,3,2
0,4,4
0,3,2
7,3,6
7,3,3
0,3,3
7,4,5
0,3,2
7,4,2
7,4,2
0,4,3
7,4,2
7,3,2
0,4,9
0,4,4
0,3,18
0,4,4
0,3,4
0,3,36
7,4,2
0,4,2
7,3,33
7,4,2
7,3,20
7,3,3
0,3,11
0,3,3
0,4,3
7,3,2
7,4,3
0,3,24
0,4,2
0,3,11
0,3,3
7,4,2
7,3,7
0,3,18
7,3,2
0,4,3
0,4,2
7,3,7
0,4,2
0,4,2
0,3,11
0,3,2
7,3,3
0,3,8
7,3,7
7,3,3
0,3,5
7,3,4
7,3,2
0,4,2
0,4,1
