source,destination,holding_time
0,4,4
0,4,12
0,4,73
7,4,80
0,3,2
0,4,42
0,4,16
7,3,30
7,3,86
0,3,8
7,4,2
0,4,4
7,3,12
0,3,3
7,4,2
0,3,12
0,3,60
0,3,12
0,3,2
0,3,11
0,4,51
7,4,17
0,3,33
7,3,3
0,4,9
7,4,32
0,4,38
7,4,16
0,4,2
7,4,2
0,3,66
0,4,69
0,3,4
7,3,67
7,3,22
7,3,3
0,3,23
0,4,52
7,3,19
0,4,10
7,4,4
0,3,2
0,4,53
7,3,3
0,4,12
0,3,4
7,4,3
7,4,46
7,3,8
0,3,51
7,3,15
0,4,6
7,3,14
0,4,2
7,3,4
7,4,30
0,4,15
0,3,16
0,4,9
7,4,30
0,4,22
0,4,39
7,3,38
0,4,17
7,4,5
7,3,35
7,3,2
7,3,4
0,4,2
7,4,31
7,4,30
7,4,29
0,4,16
0,4,3
0,4,4
7,3,7
0,3,7
7,4,18
0,4,7
7,4,3
0,3,2
7,3,4
7,3,13
7,3,17
0,3,16
7,4,5
0,4,8
7,4,10
0,3,12
7,3,7
7,4,10
0,4,3
7,3,6
0,3,2
7,4,6
0,3,5
0,4,3
7,4,2
0,4,2
7,4,1
