source,destination,holding_time
0,3,15
7,4,3
0,3,6
7,3,88
7,4,63
0,4,63
0,3,50
0,3,23
7,4,2
0,3,14
7,3,63
0,4,15
7,3,40
7,4,2
7,4,86
0,3,35
7,3,3
7,4,49
0,4,6
0,4,9
0,4,80
7,4,3
0,4,78
7,4,55
7,4,9
7,4,75
7,3,9
0,4,6
7,4,72
7,4,5
0,3,7
7,3,21
7,4,8
0,3,2
7,4,22
7,4,43
7,3,6
7,4,32
7,3,4
7,3,51
7,4,58
7,3,4
7,3,34
0,4,57
7,4,56
7,4,6
0,3,54
7,3,53
7,4,22
0,4,39
7,4,5
0,3,12
0,4,2
7,3,3
7,3,17
0,3,2
7,3,18
7,3,4
0,3,3
0,4,8
0,3,12
0,4,13
0,3,6
7,4,37
7,3,7
7,3,35
0,3,34
7,3,2
0,4,32
0,4,31
0,4,4
0,3,2
7,4,28
7,3,27
0,4,2
0,4,3
7,3,21
0,4,5
0,4,15
0,3,21
0,3,20
7,4,8
7,4,18
7,3,17
7,3,4
0,4,15
0,3,8
0,3,2
0,4,12
7,3,11
0,4,10
7,4,3
7,4,8
7,4,7
7,4,6
0,3,4
7,3,4
0,4,3
0,3,2
0,4,1
