source,destination,holding_time
0,3,30
0,4,21
0,4,26
7,3,4
7,4,6
7,4,6
0,3,53
7,4,8
0,4,6
7,3,46
7,4,2
7,3,24
0,3,7
7,3,3
7,3,86
0,4,42
7,4,27
7,3,19
0,4,3
7,4,5
7,4,3
7,3,2
7,3,41
0,3,54
7,4,69
7,4,75
7,3,3
0,4,3
7,4,24
0,4,5
0,3,6
7,3,2
0,4,4
0,3,32
0,3,4
7,3,2
0,3,25
7,4,62
7,3,8
0,4,2
0,4,25
0,3,2
7,3,2
0,3,5
0,3,5
0,3,19
0,3,2
0,4,8
7,4,52
7,4,8
7,4,50
0,3,14
0,4,15
7,3,47
0,3,12
7,3,6
0,4,2
0,4,6
0,3,11
7,3,41
0,4,40
0,4,39
0,4,8
0,4,22
0,3,28
7,4,35
7,3,34
0,4,33
0,3,32
0,4,8
0,4,2
7,4,4
0,3,12
7,3,5
0,3,26
0,4,16
7,4,7
0,4,3
0,3,5
7,3,21
7,3,3
0,3,4
0,4,18
0,4,5
0,4,5
7,4,4
0,4,14
0,4,13
0,3,5
7,3,11
7,4,10
7,4,6
7,4,8
7,4,2
0,3,6
0,3,5
7,3,2
0,4,2
0,3,2
7,4,1
