source,destination,holding_time
7,3,9
0,3,13
0,4,55
7,4,3
0,4,27
7,3,18
0,3,29
7,3,80
7,3,2
7,3,30
7,3,88
7,3,2
0,3,19
7,3,56
7,3,5
7,3,3
0,4,82
7,3,27
7,4,72
7,4,46
7,3,53
0,3,20
7,3,13
0,4,6
0,4,8
0,4,6
7,4,2
0,3,2
7,4,3
7,4,3
7,4,27
7,4,3
7,3,68
0,3,57
0,4,64
7,3,38
0,4,8
0,4,27
0,4,46
0,3,2
7,3,50
7,3,59
7,3,3
0,3,49
0,4,2
0,3,2
0,3,7
7,4,53
0,4,52
0,4,51
7,4,2
0,3,9
0,3,48
0,3,47
0,3,46
7,4,13
7,4,3
0,4,43
7,3,42
0,4,21
7,3,40
7,3,39
0,3,38
0,4,28
0,3,36
0,3,31
7,3,23
7,3,33
0,3,17
0,3,7
0,3,18
0,3,29
0,3,3
0,4,21
7,4,26
7,4,25
0,3,6
7,3,23
0,4,22
0,4,21
0,3,20
7,3,2
0,3,18
7,3,5
7,3,16
7,3,15
0,4,14
0,4,13
0,4,2
0,3,11
7,4,10
0,4,9
0,3,8
0,4,7
0,3,6
0,3,5
7,3,3
7,4,2
7,4,2
7,4,1
