source,destination,holding_time
7,3,2
7,4,2
7,4,2
0,4,4
0,3,6
7,3,2
0,4,2
0,4,6
7,4,68
7,4,2
7,3,19
0,3,3
0,3,3
0,3,2
0,3,2
0,3,52
7,3,4
0,4,2
7,4,4
0,3,4
0,3,14
0,3,79
0,4,2
7,3,3
0,3,2
0,3,34
7,4,4
0,4,2
7,4,2
0,3,2
7,4,4
7,4,2
0,3,3
7,3,4
0,3,2
7,3,3
0,4,6
0,3,2
7,3,5
0,4,3
0,4,15
7,3,2
0,4,2
7,3,2
7,3,2
0,4,2
0,4,54
0,3,2
7,4,10
7,4,2
7,3,9
7,3,2
0,4,2
7,4,3
7,4,2
0,3,2
7,4,2
7,3,37
0,4,2
7,4,2
0,3,11
7,4,2
0,4,3
0,3,2
0,4,8
7,3,5
7,4,2
7,3,2
7,3,2
0,4,15
7,4,30
0,3,2
7,3,2
7,3,3
0,4,2
0,3,2
7,3,3
0,3,3
7,3,2
0,4,3
0,3,5
7,3,4
7,4,18
0,3,3
7,4,2
7,3,4
0,4,9
7,4,2
7,3,7
0,4,11
0,3,10
7,4,2
7,4,2
7,4,2
0,4,5
0,4,3
7,3,2
7,3,3
7,4,2
7,4,1
