source,destination,holding_time
0,4,24
0,4,3
0,4,20
7,3,18
7,4,21
7,3,2
0,4,71
0,4,2
0,3,10
0,4,33
0,4,24
7,4,89
0,3,4
7,4,17
0,3,3
0,4,11
0,4,71
7,3,6
0,3,50
0,4,2
7,4,5
7,4,29
0,3,57
0,4,19
0,4,8
7,3,58
0,3,7
7,4,7
7,4,5
7,4,36
7,3,59
7,3,43
7,4,3
0,3,2
7,3,5
0,4,3
7,3,64
0,4,7
7,3,62
7,4,61
0,3,43
7,3,59
7,3,3
0,4,10
7,4,56
7,3,55
7,4,54
7,3,6
7,4,2
7,3,51
7,3,34
0,4,49
0,4,48
7,3,47
0,3,46
7,4,45
0,3,5
7,3,2
7,3,42
0,4,8
0,4,32
7,3,39
0,4,38
0,4,37
0,3,36
0,4,21
0,4,25
7,3,33
0,3,27
7,3,13
0,3,2
0,4,29
7,3,28
0,3,27
0,4,20
7,4,25
7,4,4
7,4,2
7,3,14
0,4,5
7,4,20
7,4,5
7,3,18
0,3,17
7,4,16
0,4,4
7,3,8
0,3,13
7,4,12
0,4,11
7,3,10
0,3,9
0,4,6
7,3,3
0,4,6
7,4,3
7,3,2
0,4,2
0,4,2
0,4,1
