source,destination,holding_time
7,4,83
7,3,3
0,3,69
7,3,3
0,3,69
0,4,36
0,4,94
7,4,33
7,4,3
7,4,2
0,3,15
0,4,3
7,3,80
0,3,30
7,4,12
7,3,61
0,3,11
0,4,7
7,3,32
0,4,48
7,4,6
7,4,52
7,3,78
0,3,2
0,3,33
7,4,18
0,4,51
0,3,70
7,4,2
7,4,26
0,3,10
0,3,66
7,3,68
7,3,40
0,3,52
7,3,21
7,4,8
0,3,10
7,3,62
7,3,7
7,4,3
0,3,14
7,4,23
0,3,17
7,3,37
0,4,55
7,4,47
0,4,2
7,4,3
0,3,51
0,3,4
0,4,49
7,3,21
7,3,35
7,4,46
0,4,42
0,3,26
7,4,31
0,3,42
0,3,7
0,3,16
0,3,33
7,4,38
0,3,19
0,3,7
0,3,35
0,4,34
0,4,33
0,4,2
7,3,31
7,3,30
0,4,29
0,3,8
7,3,2
7,3,22
7,3,25
7,4,24
0,4,23
7,4,22
0,4,3
7,3,2
0,3,4
7,3,18
7,3,17
0,3,8
7,3,2
0,4,14
7,4,13
0,4,12
0,3,10
7,3,10
7,3,9
0,4,8
7,3,7
7,3,6
7,4,5
0,3,4
7,3,2
0,4,2
0,3,1
