source,destination,holding_time
7,3,9
7,3,74
0,4,12
7,4,56
0,3,18
0,4,7
7,3,15
0,3,88
0,3,7
0,4,24
7,4,2
0,3,13
7,4,21
0,4,73
0,3,8
0,4,7
7,4,73
7,3,18
0,4,72
7,3,14
0,4,14
0,4,17
0,4,5
0,4,26
7,3,76
0,4,75
0,3,36
7,4,5
0,4,45
0,3,2
7,4,27
7,3,2
0,3,4
0,4,67
0,3,63
7,4,56
7,3,4
0,3,4
7,4,8
7,3,9
7,3,47
7,3,11
0,3,41
0,4,57
7,4,56
7,3,55
0,3,8
0,3,17
0,3,25
0,3,5
0,4,26
0,3,27
7,4,9
0,3,19
7,3,46
0,4,36
0,3,44
0,3,3
0,3,42
0,4,3
7,4,3
0,3,11
0,3,11
0,4,37
7,3,16
7,4,35
7,4,34
7,4,9
7,4,18
7,3,26
0,3,3
7,3,2
0,3,28
0,3,2
0,4,8
7,4,8
0,3,4
7,3,6
7,3,22
7,3,10
0,4,8
0,4,10
7,4,2
7,4,14
7,3,10
7,3,15
7,3,14
7,3,13
7,3,5
7,3,11
0,4,10
0,4,9
0,3,2
0,3,7
7,4,6
0,4,5
7,4,4
0,4,3
7,3,2
0,4,1
