source,destination,holding_time
7,3,98
7,4,34
7,4,36
0,3,84
7,4,23
0,3,7
0,3,34
7,3,3
7,4,88
0,3,3
0,4,18
7,3,3
7,4,20
0,4,2
0,3,6
0,4,21
7,4,2
7,4,7
0,3,2
7,4,3
0,3,68
7,3,3
7,4,16
7,4,10
7,3,36
7,4,8
0,4,40
7,3,4
0,4,4
7,3,12
7,4,2
7,3,3
0,3,68
0,4,62
0,3,9
0,4,31
0,4,2
7,4,44
0,4,5
7,3,50
7,3,30
0,4,10
0,4,58
0,4,4
0,3,2
0,3,31
0,3,35
7,4,40
7,4,48
7,3,51
7,4,7
0,3,18
0,4,19
7,4,8
7,3,41
7,4,4
7,4,18
7,3,2
7,4,5
7,3,41
0,4,4
0,3,39
7,3,38
7,3,14
0,4,8
7,3,35
7,3,34
7,3,8
0,3,2
7,4,2
0,3,24
0,3,2
0,4,20
0,3,7
0,3,2
7,3,2
0,3,2
7,4,2
0,3,2
7,4,9
0,4,3
7,3,7
0,4,6
7,4,17
7,3,4
0,4,15
0,4,14
0,4,2
7,4,2
7,4,11
7,4,10
0,4,2
0,3,8
7,3,7
0,3,5
0,4,5
0,3,4
7,3,3
0,4,2
0,4,1
