source,destination,holding_time
0,3,3
7,3,5
0,3,2
0,4,3
7,4,96
0,4,4
0,4,27
7,4,2
7,4,5
7,3,2
7,3,4
7,4,8
0,4,11
0,4,2
0,3,3
7,3,2
0,3,2
0,3,79
0,3,3
7,3,20
0,4,2
7,4,2
0,3,12
0,4,2
7,3,7
7,4,4
0,3,3
0,4,2
7,4,4
0,4,25
7,4,6
7,4,7
7,4,2
7,3,2
7,4,5
7,4,15
0,3,15
0,3,63
7,4,3
7,3,3
7,4,5
7,4,2
0,4,34
7,3,13
7,4,4
7,3,10
7,3,2
0,3,3
0,3,3
7,3,39
7,3,2
0,4,5
7,3,2
7,3,2
7,4,2
7,3,7
0,4,3
0,4,21
0,4,5
0,4,41
0,3,2
0,3,4
0,3,2
0,3,2
0,4,5
0,4,2
7,4,2
0,4,8
7,3,3
0,4,23
0,4,5
0,3,2
0,3,11
0,3,11
7,3,26
7,4,2
7,3,2
7,3,4
0,4,7
7,3,4
0,4,2
0,4,19
7,3,3
7,4,4
7,3,4
7,3,3
0,4,14
7,4,13
0,3,12
7,4,3
0,4,8
7,4,2
7,4,2
7,4,7
7,3,2
7,3,2
0,3,4
0,4,2
0,4,2
0,4,1
