source,destination,holding_time
0,4,27
7,4,87
7,3,3
0,3,15
7,4,2
7,4,2
0,3,37
7,4,2
7,4,41
0,3,2
7,3,58
7,4,3
7,3,6
7,4,84
7,3,3
0,4,2
0,4,3
0,4,2
7,4,4
0,4,3
0,4,6
7,3,16
7,4,13
7,4,72
7,4,22
0,3,9
7,4,22
0,3,3
7,3,72
0,3,16
0,3,4
7,3,6
0,4,5
0,4,9
7,3,6
7,4,6
7,4,3
7,4,29
7,4,2
7,3,43
7,4,20
7,4,2
0,4,3
7,4,14
7,3,31
7,3,14
7,3,4
7,3,12
7,3,15
0,4,22
0,4,5
7,4,41
0,3,3
7,3,6
7,3,2
7,4,15
0,3,5
7,4,41
0,4,35
7,3,2
0,4,40
0,4,2
0,4,10
7,3,37
0,3,2
7,3,35
7,3,2
0,3,33
7,4,32
0,3,2
7,4,2
7,3,2
7,4,3
7,4,2
7,4,10
7,4,16
7,4,19
7,4,23
0,3,7
7,4,8
7,4,20
7,4,2
0,4,2
0,4,3
7,3,16
0,4,2
7,4,14
0,4,2
0,3,4
7,3,11
0,4,10
7,4,3
7,4,8
0,4,7
0,4,6
7,4,5
7,4,2
7,3,3
0,3,2
7,4,1
