source,destination,holding_time
7,4,3
7,4,47
0,3,77
7,4,29
0,4,63
0,3,4
0,3,6
7,4,2
7,3,7
7,3,13
0,4,18
0,3,10
7,4,4
0,3,29
7,3,16
0,3,3
0,4,75
0,3,34
0,4,2
0,4,5
0,4,2
0,4,42
7,4,78
7,4,15
7,3,4
0,4,2
0,3,3
7,4,73
0,3,15
7,3,8
0,4,56
0,3,2
0,3,10
0,4,62
7,4,2
7,4,12
7,4,37
7,3,21
0,3,25
7,4,2
0,3,5
7,3,13
0,4,58
0,3,39
7,3,3
7,3,8
0,4,7
0,3,2
7,3,6
7,4,26
0,4,10
0,3,34
7,3,5
0,3,42
0,4,4
7,3,9
0,4,44
7,3,4
7,3,5
7,4,3
0,4,2
7,4,3
0,3,19
7,4,10
0,3,15
7,3,3
7,4,2
0,3,33
0,4,32
0,3,8
0,4,3
7,3,2
0,3,2
7,4,27
7,4,2
7,4,25
0,4,24
7,3,16
0,3,22
7,3,4
0,4,6
7,3,2
0,4,18
7,4,4
7,3,16
7,3,6
0,3,2
0,4,4
0,3,2
7,4,11
0,4,10
0,4,2
7,3,6
7,4,7
7,3,2
0,4,5
7,4,3
7,4,3
7,3,2
0,4,1
