source,destination,holding_time
7,3,2
0,4,2
0,4,2
7,4,3
0,3,5
0,4,3
0,4,2
0,3,11
7,4,2
0,3,6
0,4,2
7,3,2
0,3,3
0,3,2
0,3,2
7,4,2
0,4,2
7,3,3
0,4,16
7,3,2
7,4,9
0,3,3
0,3,2
0,4,3
0,3,7
0,3,2
7,4,7
7,4,3
7,3,2
7,4,9
0,3,2
7,4,3
7,3,2
7,4,35
0,3,66
0,3,2
7,3,2
7,4,2
7,4,5
0,3,3
0,4,17
7,3,2
0,4,14
7,4,52
7,3,2
0,4,32
0,3,2
0,3,26
0,3,2
0,3,4
7,4,5
0,3,3
0,4,4
7,3,2
0,3,2
7,3,4
0,3,2
0,3,27
0,3,3
7,3,3
0,3,3
0,3,4
7,4,3
0,3,16
7,3,3
7,3,35
0,4,5
7,4,2
7,3,28
0,3,3
7,3,18
0,4,2
0,4,2
7,3,2
7,4,2
7,4,4
0,4,4
0,4,23
0,4,2
0,3,21
7,4,9
0,4,3
0,4,18
7,3,2
0,4,2
7,3,15
7,3,2
7,3,12
7,3,2
7,4,2
7,3,8
7,4,2
7,3,8
0,4,2
0,3,6
0,4,2
7,3,2
0,4,2
0,4,2
0,4,1
