source,destination,holding_time
7,3,7
0,3,38
0,3,15
7,4,2
0,4,17
0,3,7
7,3,2
7,3,93
7,3,6
7,3,91
0,3,32
7,3,9
0,4,38
7,3,7
0,3,86
7,4,11
7,4,24
0,4,6
0,3,66
0,3,14
7,4,5
0,4,10
7,3,6
0,3,46
7,3,2
7,4,13
7,3,15
0,3,11
7,4,60
0,4,6
0,4,43
0,3,3
7,4,2
7,3,16
7,3,2
0,4,2
7,4,64
0,4,6
0,3,19
0,4,61
7,4,60
7,3,3
7,3,23
0,4,2
0,4,11
7,4,28
7,3,3
7,3,51
0,4,49
7,4,9
7,3,32
7,3,49
0,3,26
7,3,8
0,3,46
7,4,45
0,4,6
0,3,43
0,4,13
0,4,4
7,3,40
0,3,7
0,4,6
7,3,20
7,3,2
0,4,21
7,4,8
0,3,5
7,4,17
0,4,31
7,4,11
0,3,4
7,4,14
0,3,2
0,4,3
7,4,19
7,4,24
0,4,11
7,4,2
0,3,2
0,3,3
7,3,2
0,4,9
7,3,17
0,4,16
7,4,15
7,4,14
7,4,8
7,4,12
0,3,11
7,3,2
0,4,9
0,4,6
0,4,2
7,3,6
7,4,5
7,4,4
0,3,3
7,3,2
7,4,1
